"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","com_341.fna","com_738.fna","com_862.fna","com_876.fna","com_900.fna","com_908.fna","com_947.fna","com_962.fna","com_JB.fna"
"group_6415","","hypothetical protein","1","1","1","1","7024","1287","6","","1508","1508","1508","","DEIPBNHI_03112","","","","","","",""
"group_6416","","hypothetical protein","1","1","1","1","7019","1287","5","","734","734","734","","DEIPBNHI_03113","","","","","","",""
"group_6417","","hypothetical protein","1","1","1","1","7020","1287","4","","401","401","401","","DEIPBNHI_03114","","","","","","",""
"group_6418","","hypothetical protein","1","1","1","1","7021","1287","3","","164","164","164","","DEIPBNHI_03115","","","","","","",""
"group_6419","","hypothetical protein","1","1","1","1","7022","1287","2","","455","455","455","","DEIPBNHI_03116","","","","","","",""
"group_6420","","hypothetical protein","1","1","1","1","7023","1287","1","","341","341","341","","DEIPBNHI_03117","","","","","","",""
"group_6421","","hypothetical protein","1","1","1","1","7018","9","39","","158","158","158","","DEIPBNHI_03151","","","","","","",""
"group_6422","","hypothetical protein","1","1","1","1","7017","9","38","","308","308","308","","DEIPBNHI_03152","","","","","","",""
"group_6423","","hypothetical protein","1","1","1","1","7016","9","37","","176","176","176","","DEIPBNHI_03153","","","","","","",""
"group_6424","","hypothetical protein","1","1","1","1","7015","9","36","","257","257","257","","DEIPBNHI_03154","","","","","","",""
"group_6425","","hypothetical protein","1","1","1","1","7014","9","35","","776","776","776","","DEIPBNHI_03155","","","","","","",""
"group_6426","","hypothetical protein","1","1","1","1","7013","9","34","","203","203","203","","DEIPBNHI_03156","","","","","","",""
"group_6427","","hypothetical protein","1","1","1","1","7012","9","33","","230","230","230","","DEIPBNHI_03157","","","","","","",""
"group_6428","","hypothetical protein","1","1","1","1","7011","9","32","","203","203","203","","DEIPBNHI_03158","","","","","","",""
"group_6429","","hypothetical protein","1","1","1","1","7010","9","31","","212","212","212","","DEIPBNHI_03159","","","","","","",""
"group_6430","","hypothetical protein","1","1","1","1","7009","9","30","","125","125","125","","DEIPBNHI_03160","","","","","","",""
"group_6431","","hypothetical protein","1","1","1","1","7008","9","29","","218","218","218","","DEIPBNHI_03161","","","","","","",""
"group_6432","","hypothetical protein","1","1","1","1","7007","9","28","","239","239","239","","DEIPBNHI_03162","","","","","","",""
"group_6433","","hypothetical protein","1","1","1","1","7006","9","27","","176","176","176","","DEIPBNHI_03163","","","","","","",""
"group_6434","","hypothetical protein","1","1","1","1","7005","9","26","","683","683","683","","DEIPBNHI_03164","","","","","","",""
"group_6435","","hypothetical protein","1","1","1","1","7004","9","25","","581","581","581","","DEIPBNHI_03165","","","","","","",""
"group_6436","ssb_2","Single-stranded DNA-binding protein","1","1","1","1","7003","9","24","","527","527","527","","DEIPBNHI_03166","","","","","","",""
"group_6437","recF_2","DNA replication and repair protein RecF","1","1","1","1","7002","9","23","","1169","1169","1169","","DEIPBNHI_03167","","","","","","",""
"group_6438","","hypothetical protein","1","1","1","1","7001","9","22","","305","305","305","","DEIPBNHI_03168","","","","","","",""
"group_6439","","hypothetical protein","1","1","1","1","7000","9","21","","101","101","101","","DEIPBNHI_03169","","","","","","",""
"group_6440","hindIIIM","Modification methylase HindIII","1","1","1","1","6999","9","20","","1283","1283","1283","","DEIPBNHI_03170","","","","","","",""
"group_6441","","hypothetical protein","1","1","1","1","6998","9","19","","293","293","293","","DEIPBNHI_03171","","","","","","",""
"group_6442","","hypothetical protein","1","1","1","1","6997","9","18","","542","542","542","","DEIPBNHI_03172","","","","","","",""
"group_6443","","hypothetical protein","1","1","1","1","6996","9","17","","170","170","170","","DEIPBNHI_03173","","","","","","",""
"group_6444","","hypothetical protein","1","1","1","1","6995","9","16","","314","314","314","","DEIPBNHI_03174","","","","","","",""
"group_6445","","hypothetical protein","1","1","1","1","6994","9","15","","623","623","623","","DEIPBNHI_03175","","","","","","",""
"group_6446","","hypothetical protein","1","1","1","1","6993","9","14","","608","608","608","","DEIPBNHI_03176","","","","","","",""
"group_6447","","hypothetical protein","1","1","1","1","6992","9","13","","134","134","134","","DEIPBNHI_03177","","","","","","",""
"group_6448","","hypothetical protein","1","1","1","1","6991","9","12","","125","125","125","","DEIPBNHI_03178","","","","","","",""
"group_6449","","hypothetical protein","1","1","1","1","6990","9","11","","524","524","524","","DEIPBNHI_03179","","","","","","",""
"group_6450","","hypothetical protein","1","1","1","1","6989","9","10","","938","938","938","","DEIPBNHI_03180","","","","","","",""
"group_6451","","hypothetical protein","1","1","1","1","6988","9","9","","512","512","512","","DEIPBNHI_03181","","","","","","",""
"group_6452","","hypothetical protein","1","1","1","1","6987","9","8","","230","230","230","","DEIPBNHI_03182","","","","","","",""
"group_6453","","hypothetical protein","1","1","1","1","6986","9","7","","266","266","266","","DEIPBNHI_03183","","","","","","",""
"group_6454","","hypothetical protein","1","1","1","1","6985","9","6","","455","455","455","","DEIPBNHI_03184","","","","","","",""
"group_6455","","hypothetical protein","1","1","1","1","6984","9","5","","389","389","389","","DEIPBNHI_03185","","","","","","",""
"group_6456","","hypothetical protein","1","1","1","1","6983","9","4","","668","668","668","","DEIPBNHI_03186","","","","","","",""
"group_6457","","hypothetical protein","1","1","1","1","6982","9","3","","218","218","218","","DEIPBNHI_03187","","","","","","",""
"group_6458","","hypothetical protein","1","1","1","1","6981","9","2","","149","149","149","","DEIPBNHI_03188","","","","","","",""
"group_6461","Int-Tn_1","Transposase from transposon Tn916","1","1","1","1","6980","9","78","","1178","1178","1178","","DEIPBNHI_03276","","","","","","",""
"group_6462","","hypothetical protein","1","1","1","1","6979","9","79","","239","239","239","","DEIPBNHI_03277","","","","","","",""
"group_6463","","hypothetical protein","1","1","1","1","6978","9","80","","146","146","146","","DEIPBNHI_03278","","","","","","",""
"group_6464","","hypothetical protein","1","1","1","1","6977","9","81","","308","308","308","","DEIPBNHI_03279","","","","","","",""
"group_6465","","hypothetical protein","1","1","1","1","6976","9","82","","920","920","920","","DEIPBNHI_03280","","","","","","",""
"group_6466","","hypothetical protein","1","1","1","1","6975","9","83","","269","269","269","","DEIPBNHI_03281","","","","","","",""
"group_6467","cwlH","N-acetylmuramoyl-L-alanine amidase CwlH","1","1","1","1","6974","9","84","","1094","1094","1094","","DEIPBNHI_03282","","","","","","",""
"group_6468","","hypothetical protein","1","1","1","1","6973","9","85","","209","209","209","","DEIPBNHI_03283","","","","","","",""
"group_6469","","hypothetical protein","1","1","1","1","6972","9","86","","2039","2039","2039","","DEIPBNHI_03284","","","","","","",""
"group_6470","","hypothetical protein","1","1","1","1","6971","9","87","","1085","1085","1085","","DEIPBNHI_03285","","","","","","",""
"group_6471","","hypothetical protein","1","1","1","1","6970","9","88","","980","980","980","","DEIPBNHI_03286","","","","","","",""
"group_6472","","hypothetical protein","1","1","1","1","6969","9","89","","863","863","863","","DEIPBNHI_03287","","","","","","",""
"group_6473","","hypothetical protein","1","1","1","1","6968","9","90","","3557","3557","3557","","DEIPBNHI_03288","","","","","","",""
"group_6474","","hypothetical protein","1","1","1","1","6967","9","91","","197","197","197","","DEIPBNHI_03289","","","","","","",""
"group_6475","","hypothetical protein","1","1","1","1","6966","9","92","","209","209","209","","DEIPBNHI_03290","","","","","","",""
"group_6476","","hypothetical protein","1","1","1","1","6965","9","93","","281","281","281","","DEIPBNHI_03291","","","","","","",""
"group_6477","","hypothetical protein","1","1","1","1","6964","9","94","","572","572","572","","DEIPBNHI_03292","","","","","","",""
"group_6478","","hypothetical protein","1","1","1","1","6963","9","95","","581","581","581","","DEIPBNHI_03293","","","","","","",""
"group_6479","","hypothetical protein","1","1","1","1","6962","9","96","","527","527","527","","DEIPBNHI_03294","","","","","","",""
"group_6480","","hypothetical protein","1","1","1","1","6961","9","97","","167","167","167","","DEIPBNHI_03295","","","","","","",""
"group_6481","","hypothetical protein","1","1","1","1","6960","9","98","","428","428","428","","DEIPBNHI_03296","","","","","","",""
"group_6482","","hypothetical protein","1","1","1","1","6959","9","99","","383","383","383","","DEIPBNHI_03297","","","","","","",""
"group_6483","","hypothetical protein","1","1","1","1","6958","9","100","","431","431","431","","DEIPBNHI_03298","","","","","","",""
"group_6484","","hypothetical protein","1","1","1","1","6957","9","101","","452","452","452","","DEIPBNHI_03299","","","","","","",""
"group_6485","","hypothetical protein","1","1","1","1","6956","9","102","","308","308","308","","DEIPBNHI_03300","","","","","","",""
"group_6486","","hypothetical protein","1","1","1","1","6955","9","103","","914","914","914","","DEIPBNHI_03301","","","","","","",""
"group_6487","","hypothetical protein","1","1","1","1","6954","9","104","","554","554","554","","DEIPBNHI_03302","","","","","","",""
"group_6488","","hypothetical protein","1","1","1","1","6953","9","105","","824","824","824","","DEIPBNHI_03303","","","","","","",""
"group_6489","","hypothetical protein","1","1","1","1","6952","9","106","","1334","1334","1334","","DEIPBNHI_03304","","","","","","",""
"group_6490","","hypothetical protein","1","1","1","1","6951","9","107","","1403","1403","1403","","DEIPBNHI_03305","","","","","","",""
"group_6491","","hypothetical protein","1","1","1","59","1","1298","3","","452","452","452","","DEIPBNHI_03306","","","","","","",""
"group_6492","","hypothetical protein","1","1","1","59","4","1298","6","","716","716","716","","DEIPBNHI_03309","","","","","","",""
"group_6493","rspR_4","HTH-type transcriptional repressor RspR","1","1","1","59","6","1298","8","","650","650","650","","DEIPBNHI_03311","","","","","","",""
"group_6494","","hypothetical protein","1","1","1","59","7","1298","2","","1235","1235","1235","","DEIPBNHI_03312","","","","","","",""
"group_6495","budC_2","L-2,3-butanediol dehydrogenase","1","1","1","59","8","1298","1","","782","782","782","","DEIPBNHI_03313","","","","","","",""
"group_65","","hypothetical protein","1","1","1","1","7853","38","5","","227","227","227","","DEIPBNHI_05369","","","","","","",""
"yjoB","","putative ATPase YjoB","1","1","1","1","11889","12","67","","1394","1394","1394","","DEIPBNHI_03529","","","","","","",""
"group_6503","","hypothetical protein","1","1","1","1","11890","12","68","","773","773","773","","DEIPBNHI_03530","","","","","","",""
"group_6504","","hypothetical protein","1","1","1","1","11891","12","69","","602","602","602","","DEIPBNHI_03531","","","","","","",""
"cmtR_2","","HTH-type transcriptional regulator CmtR","1","1","1","1","11892","12","70","","359","359","359","","DEIPBNHI_03532","","","","","","",""
"group_6506","hin_3","DNA-invertase hin","1","1","1","1","11893","12","71","","572","572","572","","DEIPBNHI_03533","","","","","","",""
"group_6507","","hypothetical protein","1","1","1","1","11895","12","73","","2762","2762","2762","","DEIPBNHI_03535","","","","","","",""
"group_6509","","hypothetical protein","1","1","1","1","11902","12","76","","290","290","290","","DEIPBNHI_03537","","","","","","",""
"group_6515","","hypothetical protein","1","1","1","1","11920","12","100","","944","944","944","","DEIPBNHI_03544","","","","","","",""
"group_6516","soj_3","Chromosome-partitioning ATPase Soj","1","1","1","1","11919","12","101","","584","584","584","","DEIPBNHI_03545","","","","","","",""
"group_6517","nucH_1","Thermonuclease","1","1","1","1","11910","12","99","","503","503","503","","DEIPBNHI_03547","","","","","","",""
"group_6518","","hypothetical protein","1","1","1","1","11909","12","98","","197","197","197","","DEIPBNHI_03548","","","","","","",""
"group_6519","","hypothetical protein","1","1","1","1","11908","12","97","","464","464","464","","DEIPBNHI_03549","","","","","","",""
"group_6520","","hypothetical protein","1","1","1","1","11907","12","96","","101","101","101","","DEIPBNHI_03550","","","","","","",""
"group_6521","","hypothetical protein","1","1","1","1","11906","12","95","","329","329","329","","DEIPBNHI_03551","","","","","","",""
"group_6522","","hypothetical protein","1","1","1","81","2","1360","2","Investigate","161","161","161","","DEIPBNHI_03552","","","","","","",""
"group_6523","","hypothetical protein","1","1","1","81","1","1360","1","Investigate","773","773","773","","DEIPBNHI_03553","","","","","","",""
"group_6524","","hypothetical protein","1","1","1","1","11974","12","2","","1532","1532","1532","","DEIPBNHI_03566","","","","","","",""
"group_6525","virD4_1","Protein VirD4","1","1","1","1","11975","12","3","","1862","1862","1862","","DEIPBNHI_03567","","","","","","",""
"group_6526","","hypothetical protein","1","1","1","1","11976","12","4","","743","743","743","","DEIPBNHI_03568","","","","","","",""
"group_6527","","hypothetical protein","1","1","1","1","11977","12","5","","2231","2231","2231","","DEIPBNHI_03569","","","","","","",""
"group_6528","lolD_2","Lipoprotein-releasing system ATP-binding protein LolD","1","1","1","1","11978","12","6","","677","677","677","","DEIPBNHI_03570","","","","","","",""
"group_6529","","hypothetical protein","1","1","1","1","11979","12","7","","362","362","362","","DEIPBNHI_03571","","","","","","",""
