tax_id	GeneID	Symbol	LocusTag	Synonyms	dbXrefs	chromosome	map_location	description	type_of_gene	Symbol_from_nomenclature_authority	Full_name_from_nomenclature_authority	Nomenclature_status	Other_designations	Modification_date	Feature_type
1354303	33118437	M917_RS13185	M917_RS13185	M917_2766	-	-	-	DNA-binding protein in cluster with type I restriction-modification system	protein-coding	-	-	-	-	20170616	-
1354303	33118554	M917_RS13225	M917_RS13225	M917_2776	-	-	-	divalent metal cation transporter	protein-coding	-	-	-	-	20170616	-
1354303	33118674	M917_RS01830	M917_RS01830	M917_0375	-	-	-	LysE family translocator	protein-coding	-	-	-	-	20170616	-
1354303	33118810	M917_RS02085	M917_RS02085	M917_0428	-	-	-	cation transporter	protein-coding	-	-	-	-	20170614	-
1354303	33118834	M917_RS01375	M917_RS01375	M917_0283	-	-	-	Copper-translocating P-type ATPase	protein-coding	-	-	-	copper-translocating P-type ATPase	20170616	-
1354303	33118959	M917_RS00825	M917_RS00825	M917_0172	-	-	-	type I restriction-modification system subunit M	protein-coding	-	-	-	-	20170616	-
1354303	33118969	M917_RS01020	M917_RS01020	M917_0211	-	-	-	LysE family translocator	protein-coding	-	-	-	-	20170616	-
1354303	33119235	M917_RS02735	M917_RS02735	M917_0562	-	-	-	DNA replication and repair protein RecF	protein-coding	-	-	-	-	20170616	-
1354303	33119251	M917_RS02725	M917_RS02725	M917_0560	-	-	-	chromosomal replication initiation protein DnaA	protein-coding	-	-	-	-	20170616	-
1354303	33119261	M917_RS02700	M917_RS02700	M917_0555	-	-	-	tRNA modification GTPase	protein-coding	-	-	-	-	20170616	-
1354303	33119314	M917_RS03190	M917_RS03190	M917_0665	-	-	-	alanine:cation symporter family protein	protein-coding	-	-	-	-	20170614	-
1354303	33119337	M917_RS03305	M917_RS03305	M917_0689	-	-	-	cell envelope integrity/translocation protein TolA	protein-coding	-	-	-	-	20170616	-
1354303	33119440	M917_RS04530	M917_RS04530	M917_0947	-	-	-	Copper-translocating P-type ATPase	protein-coding	-	-	-	copper-translocating P-type ATPase	20170616	-
1354303	33119496	M917_RS03640	M917_RS03640	M917_0761	-	-	-	catalase HPII	protein-coding	-	-	-	-	20170616	-
1354303	33119590	M917_RS04690	M917_RS04690	M917_0976	-	-	-	type IIS restriction/modification enzyme	protein-coding	-	-	-	-	20170616	-
1354303	33119688	M917_RS05425	M917_RS05425	M917_1132	-	-	-	LysE family translocator	protein-coding	-	-	-	-	20170616	-
1354303	33119714	M917_RS05045	M917_RS05045	M917_1052	-	-	-	dicarboxylate/amino acid:cation symporter	protein-coding	-	-	-	-	20170616	-
1354303	33119742	M917_RS05280	M917_RS05280	M917_1103	-	-	-	alanine:cation symporter family protein	protein-coding	-	-	-	-	20170616	-
1354303	33119845	M917_RS05765	M917_RS05765	M917_1202	-	-	-	cationic amino acid transporter	protein-coding	-	-	-	-	20170616	-
1354303	33119862	M917_RS05905	M917_RS05905	M917_1230	-	-	-	Type I restriction-modification system, specificity subunit S	protein-coding	-	-	-	-	20170616	-
1358411	29923363	N172_RS13675	N172_RS13675	N172_06385	-	-	-	translocation protein TolB	protein-coding	-	-	-	-	20171117	-
1358411	29923480	N172_RS14345	N172_RS14345	N172_07075	-	-	-	Na+-translocating NADH-quinone reductase subunit E	protein-coding	-	-	-	-	20161125	-
1358411	29923650	N172_RS13830	N172_RS13830	N172_06540	-	-	-	replication initiation regulator SeqA	protein-coding	-	-	-	-	20171117	-
1358411	29923703	chaB	N172_RS14605	N172_22595	-	-	-	cation transport regulator	protein-coding	-	-	-	-	20171117	-
1358411	29923818	N172_RS15160	N172_RS15160	N172_07645	-	-	-	replication protein RepA	protein-coding	-	-	-	-	20171117	-
1358411	29924023	N172_RS15695	N172_RS15695	N172_08210	-	-	-	catalase	protein-coding	-	-	-	-	20170411	-
1358411	29924674	N172_RS19950	N172_RS19950	-	-	-	-	primosomal replication protein N	protein-coding	-	-	-	-	20171117	-
1358411	29924690	N172_RS19895	N172_RS19895	N172_12580	-	-	-	translocation/assembly module TamB	protein-coding	-	-	-	-	20161125	-
1358411	29924827	N172_RS20410	N172_RS20410	N172_13100	-	-	-	catecholate siderophore receptor Fiu	protein-coding	-	-	-	-	20161125	-
1358411	29925246	N172_RS02725	N172_RS02725	N172_14730	-	-	-	magnesium-translocating P-type ATPase	protein-coding	-	-	-	-	20161125	-
1358411	29925621	N172_RS04015	N172_RS04015	N172_16055	-	-	-	type I restriction-modification system endonuclease	protein-coding	-	-	-	-	20161125	-
1358411	29925637	N172_RS04970	N172_RS04970	N172_17040	-	-	-	tRNA modification GTPase	protein-coding	-	-	-	-	20180219	-
1358411	29925701	N172_RS04795	N172_RS04795	N172_16860	-	-	-	DNA replication protein DnaC	protein-coding	-	-	-	-	20171117	-
1358411	29925725	N172_RS04945	N172_RS04945	N172_17010	-	-	-	DNA replication and repair protein RecF	protein-coding	-	-	-	-	20170411	-
1358411	29925727	dnaA	N172_RS04955	N172_17020	-	-	-	chromosomal replication initiation protein DnaA	protein-coding	-	-	-	-	20171117	-
1358411	29925818	N172_RS05505	N172_RS05505	N172_17585	-	-	-	cellulose synthase catalytic subunit (UDP-forming)	protein-coding	-	-	-	-	20171117	-
1358411	29925843	bcsA	N172_RS05460	N172_17540	-	-	-	UDP-forming cellulose synthase catalytic subunit	protein-coding	-	-	-	-	20161125	-
1358411	29925904	N172_RS05690	N172_RS05690	N172_17770	-	-	-	cation-efflux pump FieF	protein-coding	-	-	-	-	20180219	-
1358411	29926064	N172_RS06960	N172_RS06960	N172_19095	-	-	-	catalase/peroxidase HPI	protein-coding	-	-	-	-	20161125	-
1358411	29926292	N172_RS00240	N172_RS00240	N172_00255	-	-	-	catalase	protein-coding	-	-	-	-	20161125	-
1358411	29926414	N172_RS01065	N172_RS01065	N172_01120	-	-	-	DNA replication terminus site-binding protein	protein-coding	-	-	-	-	20161125	-
1358411	29926438	flgD	N172_RS02395	N172_02500	-	-	-	flagellar basal body rod modification protein	protein-coding	-	-	-	-	20171117	-
1358411	29926690	N172_RS01945	N172_RS01945	N172_02035	-	-	-	Mn-containing catalase	protein-coding	-	-	-	-	20161125	-
1358411	29926755	N172_RS09580	N172_RS09580	N172_04400	-	-	-	myo-inositol catabolism protein	protein-coding	-	-	-	-	20161125	-
1358411	29927061	N172_RS09950	N172_RS09950	N172_04785	-	-	-	catalase	protein-coding	-	-	-	-	20161125	-
1358411	29927089	actP	N172_RS09820	N172_04650	-	-	-	cation acetate symporter	protein-coding	-	-	-	-	20171117	-
1358411	29927148	N172_RS09970	N172_RS09970	N172_04805	-	-	-	replicative DNA helicase	protein-coding	-	-	-	-	20171117	-
1358411	29927201	N172_RS10325	N172_RS10325	N172_20350	-	-	-	acetolactate synthase 2 catalytic subunit	protein-coding	-	-	-	-	20171117	-
1365176	16573093	N186_RS02165	N186_RS02165	N186_02235	-	-	-	replication protein C	protein-coding	-	-	-	-	20160903	-
1365176	16573267	N186_RS03015	N186_RS03015	N186_03105	-	-	-	modification methylase	protein-coding	-	-	-	-	20160325	-
1379702	23800647	MBMB1_RS00215	MBMB1_RS00215	MBMB1_0045	-	I	-	Ni-sirohydrochlorin a,c-diamide reductive cyclase catalytic subunit	protein-coding	-	-	-	-	20170411	-
1379702	23800889	MBMB1_RS02400	MBMB1_RS02400	MBMB1_0502	-	I	-	type II restriction-modification system, restriction enzyme	protein-coding	-	-	-	-	20170906	-
1379702	23801005	MBMB1_RS00325	MBMB1_RS00325	MBMB1_0069	-	I	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20170411	-
1379702	23801161	MBMB1_RS01290	MBMB1_RS01290	MBMB1_0265	-	I	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20170411	-
1379702	23801232	MBMB1_RS05890	MBMB1_RS05890	MBMB1_1221	-	I	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20170411	-
1379702	23801440	MBMB1_RS09520	MBMB1_RS09520	MBMB1_1956	-	I	-	Replication factor-A domain-containing protein	protein-coding	-	-	-	-	20160910	-
1379702	23801710	MBMB1_RS06085	MBMB1_RS06085	MBMB1_1260	-	I	-	cation transport ATPase	protein-coding	-	-	-	-	20160910	-
1379702	23801823	MBMB1_RS03405	MBMB1_RS03405	MBMB1_0710	-	I	-	tRNA uridine(34) 5-carboxymethylaminomethyl modification radical SAM/GNAT enzyme Elp3	protein-coding	-	-	-	-	20170411	-
1379702	23801878	MBMB1_RS06505	MBMB1_RS06505	MBMB1_1344	-	I	-	Replication factor C large subunit	protein-coding	-	-	-	-	20160910	-
1379702	23802366	rfc	MBMB1_RS06500	MBMB1_1343	-	I	-	Replication factor C small subunit	protein-coding	-	-	-	-	20160910	-
1379702	23802456	MBMB1_RS09475	MBMB1_RS09475	MBMB1_1947	-	I	-	phosphoribosylaminoimidazole carboxylase catalytic subunit	protein-coding	-	-	-	-	20170411	-
1379702	23802478	MBMB1_RS08135	MBMB1_RS08135	MBMB1_1673	-	I	-	cation transporter	protein-coding	-	-	-	-	20170908	-
1379702	23802493	MBMB1_RS02275	MBMB1_RS02275	MBMB1_0471	-	I	-	type I restriction-modification system subunit M	protein-coding	-	-	-	-	20170411	-
1379702	23802494	MBMB1_RS08560	MBMB1_RS08560	MBMB1_1759	-	I	-	catalase-peroxidase	protein-coding	-	-	-	-	20170411	-
1381597	16748883	repA	pCADAB1_074	-	-	-	-	plasmid replication protein RepA	protein-coding	-	-	-	-	20160827	-
1381597	16748895	tfdC	pCADAB1_088	-	-	-	-	chlorocatechol 1,2-dioxygenase TfdC	protein-coding	-	-	-	-	20151028	-
1384063	35894046	N769_RS20885	N769_RS20885	-	-	-	-	replication initiation factor domain-containing protein	protein-coding	-	-	-	replication initiation factor domain-containing protein	20180722	-
1384063	35894126	N769_RS0109255	N769_RS0109255	-	-	-	-	dicarboxylate/amino acid:cation symporter	protein-coding	-	-	-	dicarboxylate/amino acid:cation symporter	20180722	-
1384063	35894129	N769_RS0115615	N769_RS0115615	-	-	-	-	alanine:cation symporter family protein	protein-coding	-	-	-	alanine:cation symporter family protein	20180722	-
1384063	35894197	N769_RS0118790	N769_RS0118790	-	-	-	-	sodium ion-translocating decarboxylase subunit beta	protein-coding	-	-	-	sodium ion-translocating decarboxylase subunit beta	20180722	-
1384063	35894381	N769_RS0111945	N769_RS0111945	-	-	-	-	cation transporter	protein-coding	-	-	-	cation transporter	20180722	-
1384063	35894488	cooS	N769_RS0109240	-	-	-	-	anaerobic carbon-monoxide dehydrogenase catalytic subunit	protein-coding	-	-	-	anaerobic carbon-monoxide dehydrogenase catalytic subunit	20180722	-
1384063	35894574	mgtA	N769_RS0116670	-	-	-	-	magnesium-translocating P-type ATPase	protein-coding	-	-	-	magnesium-translocating P-type ATPase	20180722	-
1384063	35894834	N769_RS0117730	N769_RS0117730	-	-	-	-	cation-translocating P-type ATPase	protein-coding	-	-	-	cation-translocating P-type ATPase	20180722	-
1384063	35894919	N769_RS0114220	N769_RS0114220	-	-	-	-	cation:proton antiporter	protein-coding	-	-	-	cation:proton antiporter	20180722	-
1384063	35894923	N769_RS0111570	N769_RS0111570	-	-	-	-	replicative DNA helicase	protein-coding	-	-	-	replicative DNA helicase	20180722	-
1384063	35894966	N769_RS0111710	N769_RS0111710	-	-	-	-	replication initiator protein A	protein-coding	-	-	-	replication initiator protein A	20180722	-
1384063	35895010	N769_RS0109775	N769_RS0109775	-	-	-	-	chromosomal replication initiator protein DnaA	protein-coding	-	-	-	chromosomal replication initiator protein DnaA	20180722	-
1384063	35895356	mgtA	N769_RS0100405	-	-	-	-	magnesium-translocating P-type ATPase	protein-coding	-	-	-	magnesium-translocating P-type ATPase	20180722	-
1384063	35895524	N769_RS0102215	N769_RS0102215	-	-	-	-	replication-associated recombination protein A	protein-coding	-	-	-	replication-associated recombination protein A	20180722	-
1384063	35895659	N769_RS0102065	N769_RS0102065	-	-	-	-	putative DNA modification/repair radical SAM protein	protein-coding	-	-	-	putative DNA modification/repair radical SAM protein	20180722	-
1384063	35895744	cadA	N769_RS0106155	-	-	-	-	cadmium-translocating P-type ATPase	protein-coding	-	-	-	cadmium-translocating P-type ATPase	20180722	-
1384063	35895985	N769_RS0112655	N769_RS0112655	-	-	-	-	sodium-translocating pyrophosphatase	protein-coding	-	-	-	sodium-translocating pyrophosphatase	20180722	-
1384063	35895999	N769_RS0115530	N769_RS0115530	-	-	-	-	heavy metal translocating P-type ATPase	protein-coding	-	-	-	heavy metal translocating P-type ATPase	20180722	-
1384063	35896363	N769_RS0113725	N769_RS0113725	-	-	-	-	alanine:cation symporter family protein	protein-coding	-	-	-	alanine:cation symporter family protein	20180722	-
1384063	35896442	N769_RS0117745	N769_RS0117745	-	-	-	-	cation-translocating P-type ATPase	protein-coding	-	-	-	cation-translocating P-type ATPase	20180722	-
1384063	35896606	N769_RS0109760	N769_RS0109760	-	-	-	-	DNA replication/repair protein RecF	protein-coding	-	-	-	DNA replication/repair protein RecF	20180722	-
1384063	35896762	mgtA	N769_RS0116685	-	-	-	-	magnesium-translocating P-type ATPase	protein-coding	-	-	-	magnesium-translocating P-type ATPase	20180722	-
1384063	35896959	cadA	N769_RS0106145	-	-	-	-	cadmium-translocating P-type ATPase	protein-coding	-	-	-	cadmium-translocating P-type ATPase	20180722	-
1384063	35897119	mgtA	N769_RS0100385	-	-	-	-	magnesium-translocating P-type ATPase	protein-coding	-	-	-	magnesium-translocating P-type ATPase	20180722	-
1384063	35897362	N769_RS0104590	N769_RS0104590	-	-	-	-	dicarboxylate/amino acid:cation symporter	protein-coding	-	-	-	dicarboxylate/amino acid:cation symporter	20180722	-
1384063	35897409	N769_RS0103960	N769_RS0103960	-	-	-	-	heavy metal translocating P-type ATPase	protein-coding	-	-	-	heavy metal translocating P-type ATPase	20180722	-
1384063	35897563	cadA	N769_RS0107495	-	-	-	-	cadmium-translocating P-type ATPase	protein-coding	-	-	-	cadmium-translocating P-type ATPase	20180722	-
1385937	34409071	MEPL_RS06565	MEPL_RS06565	MEPL_c013240	-	-	-	replication-associated recombination protein A	protein-coding	-	-	-	-	20171022	-
1385937	34409129	MEPL_RS05915	MEPL_RS05915	MEPL_c011940	-	-	-	heavy metal translocating P-type ATPase	protein-coding	-	-	-	-	20180512	-
1385937	34409203	MEPL_RS04580	MEPL_RS04580	MEPL_c009180	-	-	-	DNA replication protein DnaD	protein-coding	-	-	-	-	20171022	-
1385937	34409344	MEPL_RS05485	MEPL_RS05485	MEPL_c011030	-	-	-	cation-translocating P-type ATPase	protein-coding	-	-	-	-	20171022	-
1385937	34409419	MEPL_RS08385	MEPL_RS08385	MEPL_178p000010	-	-	-	plasmid replication protein	protein-coding	-	-	-	-	20171022	-
1385937	34409486	MEPL_RS08535	MEPL_RS08535	MEPL_178p000270	-	-	-	divalent metal cation transporter	protein-coding	-	-	-	-	20180512	-
1385937	34409649	MEPL_RS07355	MEPL_RS07355	MEPL_c014880	-	-	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20171022	-
1385937	34409754	mgtA	MEPL_RS03870	MEPL_c007750	-	-	-	magnesium-translocating P-type ATPase	protein-coding	-	-	-	-	20171022	-
1385937	34409759	MEPL_RS03940	MEPL_RS03940	MEPL_c007900	-	-	-	cation-translocating P-type ATPase	protein-coding	-	-	-	-	20171022	-
1385937	34409850	MEPL_RS00060	MEPL_RS00060	MEPL_c000120	-	-	-	replicative DNA helicase	protein-coding	-	-	-	-	20171022	-
1385937	34410045	MEPL_RS00020	MEPL_RS00020	MEPL_c000040	-	-	-	DNA replication and repair protein RecF	protein-coding	-	-	-	-	20180512	-
1385937	34410067	mgtA	MEPL_RS04185	MEPL_c008390	-	-	-	magnesium-translocating P-type ATPase	protein-coding	-	-	-	-	20171022	-
1385937	34410114	MEPL_RS00005	MEPL_RS00005	MEPL_c000010	-	-	-	chromosomal replication initiator protein DnaA	protein-coding	-	-	-	-	20171022	-
1385937	34410380	ccpA	MEPL_RS04160	MEPL_c008340	-	-	-	catabolite control protein A	protein-coding	-	-	-	-	20180512	-
1386968	17860767	N894_0057	N894_0057	-	-	-	-	plasmid replication protein RepB	protein-coding	-	-	-	-	20160910	-
1389960	17964187	ORF1	Y771_p1001	-	-	-	-	replication protein	protein-coding	-	-	-	-	20160910	-
1389960	17964263	ORF2	Y771_p2002	-	-	-	-	replication initiation factor family protein	protein-coding	-	-	-	-	20160910	-
1389960	18157552	Y771_p3053	Y771_p3053	-	-	-	-	truncated ComEC like protein	protein-coding	-	-	-	-	20160910	-
1389960	18157558	Y771_p3061	Y771_p3061	-	-	-	-	ATPase component of ABC transporters with duplicated ATPase domains	protein-coding	-	-	-	-	20160910	-
1389960	18157577	Y771_p4016	Y771_p4016	-	-	-	-	replication-associated protein RepB	protein-coding	-	-	-	-	20160910	-
1392005	31562791	O987_RS00005	O987_RS00005	O987_00005	-	-	-	chromosomal replication initiation protein DnaA	protein-coding	-	-	-	-	20170414	-
1392005	31562814	O987_RS00135	O987_RS00135	O987_00140	-	-	-	heavy metal transport/detoxification protein	protein-coding	-	-	-	-	20170414	-
1392005	31562858	O987_RS00355	O987_RS00355	O987_00370	-	-	-	homoprotocatechuate degradation operon regulator, HpaR	protein-coding	-	-	-	-	20170412	-
1392005	31562984	O987_RS00985	O987_RS00985	O987_01005	-	-	-	twin-arginine translocation pathway signal protein	protein-coding	-	-	-	-	20170414	-
1392005	31563223	O987_RS02200	O987_RS02200	O987_02225	-	-	-	flagellar basal body rod modification protein FlgD	protein-coding	-	-	-	-	20170414	-
1392005	31563331	actP	O987_RS02755	O987_02780	-	-	-	cation acetate symporter	protein-coding	-	-	-	-	20170414	-
1392005	31563394	O987_RS03080	O987_RS03080	O987_03115	-	-	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20170414	-
1392005	31563684	O987_RS04575	O987_RS04575	O987_04630	-	-	-	magnesium-translocating P-type ATPase	protein-coding	-	-	-	-	20170414	-
1392005	31563687	O987_RS04590	O987_RS04590	O987_04645	-	-	-	cation transporter	protein-coding	-	-	-	-	20170414	-
1392005	31563702	O987_RS04665	O987_RS04665	O987_04720	-	-	-	twin-arginine translocation pathway signal protein	protein-coding	-	-	-	-	20170412	-
1392005	31563882	O987_RS05565	O987_RS05565	O987_05620	-	-	-	primosomal replication protein N	protein-coding	-	-	-	-	20170414	-
1392005	31563885	O987_RS05580	O987_RS05580	O987_05635	-	-	-	replicative DNA helicase	protein-coding	-	-	-	-	20170414	-
1392005	31563952	O987_RS05920	O987_RS05920	O987_05990	-	-	-	twin-arginine translocation pathway signal protein	protein-coding	-	-	-	-	20170414	-
1392005	31563953	O987_RS05925	O987_RS05925	O987_05995	-	-	-	twin-arginine translocation pathway signal	protein-coding	-	-	-	-	20170414	-
1392005	31564005	O987_RS06195	O987_RS06195	O987_06270	-	-	-	twin-arginine translocation pathway signal protein	protein-coding	-	-	-	-	20170414	-
1392005	31564021	O987_RS06295	O987_RS06295	O987_06375	-	-	-	replication protein	protein-coding	-	-	-	-	20170414	-
1392005	31564050	O987_RS06440	O987_RS06440	O987_06525	-	-	-	cation acetate symporter	protein-coding	-	-	-	-	20170414	-
1392005	31564055	O987_RS06465	O987_RS06465	O987_06550	-	-	-	twin-arginine translocation pathway signal protein	protein-coding	-	-	-	-	20170414	-
1392005	31564178	O987_RS07110	O987_RS07110	O987_07220	-	-	-	twin-arginine translocation pathway signal	protein-coding	-	-	-	-	20170414	-
1392005	31564374	O987_RS08125	O987_RS08125	O987_08320	-	-	-	RepA replication protein	protein-coding	-	-	-	-	20170414	-
1392005	31564409	O987_RS08300	O987_RS08300	O987_08495	-	-	-	monovalent cation/H+ antiporter subunit A	protein-coding	-	-	-	-	20170412	-
1392005	31564411	O987_RS08310	O987_RS08310	O987_08505	-	-	-	monovalent cation/H+ antiporter subunit D	protein-coding	-	-	-	-	20170414	-
1392005	31564414	O987_RS08325	O987_RS08325	O987_08520	-	-	-	cation:proton antiporter	protein-coding	-	-	-	-	20170414	-
1392005	31564553	O987_RS09035	O987_RS09035	O987_09250	-	-	-	heavy metal translocating P-type ATPase	protein-coding	-	-	-	-	20170412	-
1392005	31564665	O987_RS09620	O987_RS09620	O987_09870	-	-	-	translocation protein TolB	protein-coding	-	-	-	-	20170412	-
1392005	31564700	O987_RS09795	O987_RS09795	O987_10050	-	-	-	cation transporter	protein-coding	-	-	-	-	20170414	-
1392005	31564721	O987_RS09900	O987_RS09900	O987_10155	-	-	-	RepA replication protein	protein-coding	-	-	-	-	20170412	-
1392005	31564937	O987_RS10985	O987_RS10985	O987_11305	-	-	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20170414	-
1392005	31565082	O987_RS11710	O987_RS11710	O987_12065	-	-	-	twin-arginine translocation pathway signal	protein-coding	-	-	-	-	20170414	-
1392005	31565178	O987_RS12210	O987_RS12210	O987_12600	-	-	-	RepA replication protein	protein-coding	-	-	-	-	20170414	-
1392005	31565323	O987_RS12945	O987_RS12945	O987_13365	-	-	-	catalase-peroxidase	protein-coding	-	-	-	-	20170414	-
1392005	31565455	O987_RS13620	O987_RS13620	O987_14055	-	-	-	RepA replication protein	protein-coding	-	-	-	-	20170412	-
1392005	31565529	O987_RS14000	O987_RS14000	O987_14465	-	-	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20170414	-
1392005	31565574	O987_RS14240	O987_RS14240	O987_14720	-	-	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20170906	-
1392005	31565586	O987_RS14300	O987_RS14300	O987_14800	-	-	-	copper-translocating P-type ATPase	protein-coding	-	-	-	-	20170412	-
1392005	31565853	O987_RS15670	O987_RS15670	O987_16260	-	-	-	protocatechuate 3,4-dioxygenase subunit beta	protein-coding	-	-	-	-	20170414	-
1392005	31565854	O987_RS15675	O987_RS15675	O987_16265	-	-	-	protocatechuate 4,5-dioxygenase subunit alpha	protein-coding	-	-	-	-	20170414	-
1392005	31565899	O987_RS15905	O987_RS15905	O987_16515	-	-	-	RepA replication protein	protein-coding	-	-	-	-	20170906	-
1392005	31566097	O987_RS16905	O987_RS16905	O987_17555	-	-	-	catalase	protein-coding	-	-	-	-	20170908	-
1392005	31566168	O987_RS17260	O987_RS17260	O987_17930	-	-	-	RepA replication protein	protein-coding	-	-	-	-	20170906	-
